name,code,long,gclat,gdlat,height,map
Teide Observatory,954,343.4906,28.138098,28.298382,2362.7034,http://www.openstreetmap.org?zoom=17&lon=343.4906&lat=28.298382
Sassoeiros,955,350.6739,38.512512,38.70016,66.44761,http://www.openstreetmap.org?zoom=17&lon=350.6739&lat=38.70016
Observatorio Pozuelo,956,356.1908,40.25071,40.44058,727.0462,http://www.openstreetmap.org?zoom=17&lon=356.1908&lat=40.44058
Merignac,957,359.3506,44.630707,44.82312,8.883346,http://www.openstreetmap.org?zoom=17&lon=359.3506&lat=44.82312
Observatoire de Dax,958,358.9696,43.50113,43.693325,5.950851,http://www.openstreetmap.org?zoom=17&lon=358.9696&lat=43.693325
Ramonville Saint Agne,959,1.4653,43.357212,43.549347,214.99835,http://www.openstreetmap.org?zoom=17&lon=1.4653&lat=43.549347
Rolvenden,960,0.6108,50.844177,51.032482,39.836937,http://www.openstreetmap.org?zoom=17&lon=0.6108&lat=51.032482
"City Observatory, Calton Hill, Edinburgh",961,356.8206,55.777954,55.956696,109.77631,http://www.openstreetmap.org?zoom=17&lon=356.8206&lat=55.956696
Gandia,962,359.8188,38.787487,38.975536,31.949907,http://www.openstreetmap.org?zoom=17&lon=359.8188&lat=38.975536
Werrington,963,359.7333,52.430706,52.616543,-352.9963,http://www.openstreetmap.org?zoom=17&lon=359.7333&lat=52.616543
Southend Bradfield,964,358.8433,51.245956,51.433685,105.81282,http://www.openstreetmap.org?zoom=17&lon=358.8433&lat=51.433685
"Observacao Astronomica no Algarve, Portimao",965,351.4008,37.00631,37.19146,111.08436,http://www.openstreetmap.org?zoom=17&lon=351.4008&lat=37.19146
Church Stretton,966,357.20422,52.348503,52.534466,211.2467,http://www.openstreetmap.org?zoom=17&lon=357.20422&lat=52.534466
Greens Norton,967,358.9778,51.94993,52.136562,145.35168,http://www.openstreetmap.org?zoom=17&lon=358.9778&lat=52.136562
Haverhill,968,0.425,51.897915,52.084633,197.15184,http://www.openstreetmap.org?zoom=17&lon=0.425&lat=52.084633
London-Regents Park,969,359.8454,51.333916,51.521515,-10.205588,http://www.openstreetmap.org?zoom=17&lon=359.8454&lat=51.521515
Chelmsford,970,0.4954,51.557453,51.744713,17.142279,http://www.openstreetmap.org?zoom=17&lon=0.4954&lat=51.744713
Lisbon,971,350.8125,38.524124,38.71179,87.40975,http://www.openstreetmap.org?zoom=17&lon=350.8125&lat=38.71179
Dun Echt,972,357.5833,56.984512,57.1601,124.84641,http://www.openstreetmap.org?zoom=17&lon=357.5833&lat=57.1601
Harrow,973,359.6671,51.39193,51.57944,3.4870691,http://www.openstreetmap.org?zoom=17&lon=359.6671&lat=51.57944
Genoa,974,8.922,44.226925,44.419292,80.058266,http://www.openstreetmap.org?zoom=17&lon=8.922&lat=44.419292
Observatorio Astronomico de Valencia,975,359.6333,39.289448,39.478184,56.301605,http://www.openstreetmap.org?zoom=17&lon=359.6333&lat=39.478184
Leamington Spa,976,358.4669,52.13126,52.317596,108.51323,http://www.openstreetmap.org?zoom=17&lon=358.4669&lat=52.317596
Markree,977,351.5483,53.99272,54.175552,44.25822,http://www.openstreetmap.org?zoom=17&lon=351.5483&lat=54.175552
Conder Brow,978,357.24542,53.84534,54.028473,107.17129,http://www.openstreetmap.org?zoom=17&lon=357.24542&lat=54.028473
South Wonston,979,358.6697,50.933125,51.121304,94.037125,http://www.openstreetmap.org?zoom=17&lon=358.6697&lat=51.121304
Lancaster,980,357.22,53.84834,54.031467,77.96241,http://www.openstreetmap.org?zoom=17&lon=357.22&lat=54.031467
Armagh,981,353.3522,54.170414,54.35287,64.98583,http://www.openstreetmap.org?zoom=17&lon=353.3522&lat=54.35287
"Dunsink Observatory, Dublin",982,353.6621,53.20222,53.386635,79.865814,http://www.openstreetmap.org?zoom=17&lon=353.6621&lat=53.386635
San Fernando,983,353.79526,36.282112,36.465878,27.419914,http://www.openstreetmap.org?zoom=17&lon=353.79526&lat=36.465878
Eastfield,984,357.26974,50.732975,50.92143,102.22318,http://www.openstreetmap.org?zoom=17&lon=357.26974&lat=50.92143
Telford,985,357.5317,52.46246,52.648224,164.91927,http://www.openstreetmap.org?zoom=17&lon=357.5317&lat=52.648224
Ascot,986,359.36053,51.221146,51.408913,117.84876,http://www.openstreetmap.org?zoom=17&lon=359.36053&lat=51.408913
"Isle of Man Observatory, Foxdale",987,355.3735,53.995003,54.177822,176.45964,http://www.openstreetmap.org?zoom=17&lon=355.3735&lat=54.177822
Glasgow,988,355.706,55.69943,55.878365,81.057106,http://www.openstreetmap.org?zoom=17&lon=355.706&lat=55.878365
"Wilfred Hall Observatory, Preston",989,357.40582,53.617844,53.801437,119.47635,http://www.openstreetmap.org?zoom=17&lon=357.40582&lat=53.801437
Madrid,990,356.3121,40.218536,40.40837,696.5758,http://www.openstreetmap.org?zoom=17&lon=356.3121&lat=40.40837
Liverpool (since 1867),991,356.9278,53.217033,53.40142,49.17739,http://www.openstreetmap.org?zoom=17&lon=356.9278&lat=53.40142
Liverpool (before 1867),992,356.9995,53.230015,53.41438,-147.93172,http://www.openstreetmap.org?zoom=17&lon=356.9995&lat=53.41438
Woolston Observatory,993,357.49557,50.85825,51.04653,96.380554,http://www.openstreetmap.org?zoom=17&lon=357.49557&lat=51.04653
Godalming,994,359.3878,50.983784,51.17189,65.060265,http://www.openstreetmap.org?zoom=17&lon=359.3878&lat=51.17189
Durham,995,358.4177,54.586617,54.76816,121.97197,http://www.openstreetmap.org?zoom=17&lon=358.4177&lat=54.76816
Oxford,996,358.7483,51.572514,51.75975,78.980255,http://www.openstreetmap.org?zoom=17&lon=358.7483&lat=51.75975
Hartwell,997,359.15,51.671894,51.858944,1215.301,http://www.openstreetmap.org?zoom=17&lon=359.15&lat=51.858944
London-Mill Hill,998,359.75754,51.425858,51.613316,76.1214,http://www.openstreetmap.org?zoom=17&lon=359.75754&lat=51.613316
Bordeaux-Floirac,999,359.4725,44.642883,44.835297,95.050316,http://www.openstreetmap.org?zoom=17&lon=359.4725&lat=44.835297
Gravesend,A00,0.377,51.242367,51.430103,15.526436,http://www.openstreetmap.org?zoom=17&lon=0.377&lat=51.430103
Masia Cal Maciarol Modul 2,A01,0.7441,41.826607,42.0179,751.5939,http://www.openstreetmap.org?zoom=17&lon=0.7441&lat=42.0179
Masia Cal Maciarol Modul 8,A02,0.7441,41.826607,42.0179,751.5939,http://www.openstreetmap.org?zoom=17&lon=0.7441&lat=42.0179
Torredembarra,A03,1.4,40.959766,41.150364,177.85558,http://www.openstreetmap.org?zoom=17&lon=1.4&lat=41.150364
Saint-Caprais,A04,1.7181,43.681103,43.873344,217.20665,http://www.openstreetmap.org?zoom=17&lon=1.7181&lat=43.873344
Belesta,A05,1.8175,43.253307,43.445404,247.24849,http://www.openstreetmap.org?zoom=17&lon=1.8175&lat=43.445404
Mataro,A06,2.4417,41.382515,41.573483,82.20453,http://www.openstreetmap.org?zoom=17&lon=2.4417&lat=41.573483
Gretz-Armainvilliers,A07,2.7444,48.551903,48.742767,80.213066,http://www.openstreetmap.org?zoom=17&lon=2.7444&lat=48.742767
Malibert,A08,2.8847,43.243206,43.435295,413.18716,http://www.openstreetmap.org?zoom=17&lon=2.8847&lat=43.435295
Quincampoix,A09,1.1803,49.336876,49.526997,190.56715,http://www.openstreetmap.org?zoom=17&lon=1.1803&lat=49.526997
Observatorio Astronomico de Corbera,A10,1.9281,41.075706,41.266407,272.90854,http://www.openstreetmap.org?zoom=17&lon=1.9281&lat=41.266407
Wormhout,A11,2.4718,50.691566,50.88008,-5.9385853,http://www.openstreetmap.org?zoom=17&lon=2.4718&lat=50.88008
Stazione Astronomica di Sozzago,A12,8.74768,45.20413,45.396538,122.02714,http://www.openstreetmap.org?zoom=17&lon=8.74768&lat=45.396538
"Observatoire Naef, Ependes",A13,7.1394,46.570305,46.762383,691.35895,http://www.openstreetmap.org?zoom=17&lon=7.1394&lat=46.762383
Les Engarouines Observatory,A14,5.1864,43.829254,44.021534,320.64728,http://www.openstreetmap.org?zoom=17&lon=5.1864&lat=44.021534
"Josef Bresser Sternwarte, Borken",A15,6.7972,51.661644,51.84874,79.48663,http://www.openstreetmap.org?zoom=17&lon=6.7972&lat=51.84874
Tentlingen,A16,7.1922,46.57842,46.770493,719.1635,http://www.openstreetmap.org?zoom=17&lon=7.1922&lat=46.770493
"Guidestar Observatory, Weinheim",A17,8.68152,49.35529,49.54539,180.94809,http://www.openstreetmap.org?zoom=17&lon=8.68152&lat=49.54539
Herne,A18,7.1761,51.34037,51.52796,71.79184,http://www.openstreetmap.org?zoom=17&lon=7.1761&lat=51.52796
Koln,A19,7.0744,50.73479,50.923244,36.99995,http://www.openstreetmap.org?zoom=17&lon=7.0744&lat=50.923244
Sogel,A20,7.51887,52.65899,52.84441,44.19246,http://www.openstreetmap.org?zoom=17&lon=7.51887&lat=52.84441
Irmtraut,A21,8.0581,50.36407,50.553005,340.3198,http://www.openstreetmap.org?zoom=17&lon=8.0581&lat=50.553005
Starkenburg Sternwarte-SOHAS,A22,8.6531,49.457794,49.64779,227.89291,http://www.openstreetmap.org?zoom=17&lon=8.6531&lat=49.64779
Weinheim,A23,8.6677,49.344223,49.534336,164.77513,http://www.openstreetmap.org?zoom=17&lon=8.6677&lat=49.534336
"New Millennium Observatory, Mozzate",A24,8.9481,45.482933,45.67531,240.46248,http://www.openstreetmap.org?zoom=17&lon=8.9481&lat=45.67531
Nova Milanese,A25,9.1925,45.394867,45.587257,177.73177,http://www.openstreetmap.org?zoom=17&lon=9.1925&lat=45.587257
Darmstadt,A26,8.65736,49.620617,49.810436,140.5845,http://www.openstreetmap.org?zoom=17&lon=8.65736&lat=49.810436
"Eridanus Observatory, Langelsheim",A27,10.3236,51.721172,51.908173,241.22708,http://www.openstreetmap.org?zoom=17&lon=10.3236&lat=51.908173
Kempten,A28,10.3342,47.534893,47.726486,695.12305,http://www.openstreetmap.org?zoom=17&lon=10.3342&lat=47.726486
Santa Maria a Monte,A29,10.6733,43.544285,43.736492,38.206882,http://www.openstreetmap.org?zoom=17&lon=10.6733&lat=43.736492
Crespadoro,A30,11.22308,45.452774,45.645134,887.3803,http://www.openstreetmap.org?zoom=17&lon=11.22308&lat=45.645134
Corcaroli Observatory,A31,11.4186,45.458992,45.651375,164.55917,http://www.openstreetmap.org?zoom=17&lon=11.4186&lat=45.651375
Panker,A32,10.5517,54.160202,54.342678,15.352864,http://www.openstreetmap.org?zoom=17&lon=10.5517&lat=54.342678
Volkssternwarte Kirchheim,A33,11.0157,50.686844,50.875355,257.29962,http://www.openstreetmap.org?zoom=17&lon=11.0157&lat=50.875355
Grosshabersdorf,A34,10.7911,49.408047,49.598087,323.86667,http://www.openstreetmap.org?zoom=17&lon=10.7911&lat=49.598087
Hormersdorf Observatory,A35,12.8978,50.481743,50.670513,582.5407,http://www.openstreetmap.org?zoom=17&lon=12.8978&lat=50.670513
Ganda di Aviatico,A36,9.7911,45.60217,45.794502,1132.0757,http://www.openstreetmap.org?zoom=17&lon=9.7911&lat=45.794502
Mueggelheim,A37,13.6634,52.225075,52.411255,45.774487,http://www.openstreetmap.org?zoom=17&lon=13.6634&lat=52.411255
"Campocatino Automated Telescope, Collepardo",A38,13.3747,41.573788,41.764896,561.5488,http://www.openstreetmap.org?zoom=17&lon=13.3747&lat=41.764896
Altenburg,A39,12.4186,50.795418,50.983784,240.57515,http://www.openstreetmap.org?zoom=17&lon=12.4186&lat=50.983784
Pieta,A40,14.4978,35.712513,35.895103,114.66539,http://www.openstreetmap.org?zoom=17&lon=14.4978&lat=35.895103
"Rezman Observatory, Kamnik",A41,14.5911,46.047485,46.239742,432.05298,http://www.openstreetmap.org?zoom=17&lon=14.5911&lat=46.239742
Gehrden,A42,9.5019,52.114944,52.301308,57.92719,http://www.openstreetmap.org?zoom=17&lon=9.5019&lat=52.301308
"Inastars Observatory, Potsdam (before 2006)",A43,13.0897,52.172253,52.358517,58.316845,http://www.openstreetmap.org?zoom=17&lon=13.0897&lat=52.358517
Altschwendt,A44,13.6972,48.141804,48.33299,425.8867,http://www.openstreetmap.org?zoom=17&lon=13.6972&lat=48.33299
Karrenkneul,A45,9.362,51.207405,51.395184,259.63818,http://www.openstreetmap.org?zoom=17&lon=9.362&lat=51.395184
Lelekovice,A46,16.5825,49.102276,49.292625,351.54764,http://www.openstreetmap.org?zoom=17&lon=16.5825&lat=49.292625
Matera,A47,16.6031,40.478764,40.668884,429.71796,http://www.openstreetmap.org?zoom=17&lon=16.6031&lat=40.668884
Povegliano Veronese,A48,10.8885,45.15462,45.347034,50.24452,http://www.openstreetmap.org?zoom=17&lon=10.8885&lat=45.347034
Uppsala-Angstrom,A49,17.6372,59.67005,59.837513,51.84234,http://www.openstreetmap.org?zoom=17&lon=17.6372&lat=59.837513
Andrushivka Astronomical Observatory,A50,28.9973,49.81097,50.000572,235.64702,http://www.openstreetmap.org?zoom=17&lon=28.9973&lat=50.000572
Danzig,A51,18.6667,54.19933,54.381714,274.6793,http://www.openstreetmap.org?zoom=17&lon=18.6667&lat=54.381714
Etyek,A52,18.7553,47.252327,47.4441,180.32301,http://www.openstreetmap.org?zoom=17&lon=18.7553&lat=47.4441
Peschiera del Garda,A53,10.6883,45.241467,45.433872,116.01582,http://www.openstreetmap.org?zoom=17&lon=10.6883&lat=45.433872
Ostrorog,A54,16.6217,52.44247,52.628273,94.682396,http://www.openstreetmap.org?zoom=17&lon=16.6217&lat=52.628273
Osservatorio Astronomico Vallemare di Borbona,A55,13.1181,42.294296,42.48589,1190.8953,http://www.openstreetmap.org?zoom=17&lon=13.1181&lat=42.48589
Parma,A56,10.3197,44.341812,44.534184,459.57907,http://www.openstreetmap.org?zoom=17&lon=10.3197&lat=44.534184
"Osservatorio Astron. Margherita Hack, Firenze",A57,11.1031,43.550003,43.742207,204.67284,http://www.openstreetmap.org?zoom=17&lon=11.1031&lat=43.742207
Observatoire de Chalandray-Canotiers,A58,2.4694,48.502274,48.69318,83.461655,http://www.openstreetmap.org?zoom=17&lon=2.4694&lat=48.69318
Karlovy Vary Observatory,A59,12.9071,50.026264,50.215607,607.9218,http://www.openstreetmap.org?zoom=17&lon=12.9071&lat=50.215607
"YSTAR-NEOPAT Station, Sutherland",A60,20.8106,-32.20594,-32.379696,1740.0156,http://www.openstreetmap.org?zoom=17&lon=20.8106&lat=-32.379696
Tortona,A61,8.8581,44.711468,44.903885,122.80248,http://www.openstreetmap.org?zoom=17&lon=8.8581&lat=44.903885
Aichtal,A62,9.2301,48.429718,48.620674,381.58035,http://www.openstreetmap.org?zoom=17&lon=9.2301&lat=48.620674
"Cosmosoz Obs., Tassin la Demi Lune",A63,4.7567,45.575874,45.768238,235.27365,http://www.openstreetmap.org?zoom=17&lon=4.7567&lat=45.768238
Couvaloup de St-Cergue,A64,6.1151,46.2572,46.44937,1204.6183,http://www.openstreetmap.org?zoom=17&lon=6.1151&lat=46.44937
Le Couvent de Lentin,A65,2.4083,43.904366,44.096657,499.29578,http://www.openstreetmap.org?zoom=17&lon=2.4083&lat=44.096657
"Stazione Osservativa Astronomica, Livorno",A66,10.3161,43.341335,43.53347,34.34229,http://www.openstreetmap.org?zoom=17&lon=10.3161&lat=43.53347
Chiusa di Pesio,A67,7.6785,44.130405,44.322742,558.67035,http://www.openstreetmap.org?zoom=17&lon=7.6785&lat=44.322742
"Swedenborg Obs., Bockholmwik",A68,9.6533,54.630875,54.81233,9.234384,http://www.openstreetmap.org?zoom=17&lon=9.6533&lat=54.81233
Osservatorio Palazzo Bindi Sergardi,A69,11.33,43.129105,43.32115,275.95386,http://www.openstreetmap.org?zoom=17&lon=11.33&lat=43.32115
Lumijoki,A70,25.2033,64.6776,64.82607,22.008722,http://www.openstreetmap.org?zoom=17&lon=25.2033&lat=64.82607
Stixendorf,A71,15.4533,48.237667,48.428772,603.36035,http://www.openstreetmap.org?zoom=17&lon=15.4533&lat=48.428772
Radebeul Observatory,A72,13.6222,50.928112,51.116295,215.72336,http://www.openstreetmap.org?zoom=17&lon=13.6222&lat=51.116295
"Penzing Astrometric Obs., Vienna",A73,16.2895,48.002846,48.194138,268.22903,http://www.openstreetmap.org?zoom=17&lon=16.2895&lat=48.194138
Bergen-Enkheim Observatory,A74,8.7624,49.969322,50.15874,201.2211,http://www.openstreetmap.org?zoom=17&lon=8.7624&lat=50.15874
"Fort Pius Observatory, Barcelona",A75,2.1861,41.207302,41.39812,58.26911,http://www.openstreetmap.org?zoom=17&lon=2.1861&lat=41.39812
"Andromeda Observatory, Miskolc",A76,20.8356,47.878517,48.069904,144.6638,http://www.openstreetmap.org?zoom=17&lon=20.8356&lat=48.069904
"Observatoire Chante-Perdrix, Dauban",A77,5.64693,43.807526,43.99979,673.6096,http://www.openstreetmap.org?zoom=17&lon=5.64693&lat=43.99979
Stia,A78,11.71509,42.94325,43.13521,499.89392,http://www.openstreetmap.org?zoom=17&lon=11.71509&lat=43.13521
"Zvezdno Obshtestvo Observatory, Plana",A79,23.8434,41.872276,42.06358,1428.5852,http://www.openstreetmap.org?zoom=17&lon=23.8434&lat=42.06358
Lindenberg Observatory,A80,14.1222,52.022392,52.208908,112.89799,http://www.openstreetmap.org?zoom=17&lon=14.1222&lat=52.208908
"Balzaretto Observatory, Rome",A81,12.4033,41.67876,41.869965,48.140087,http://www.openstreetmap.org?zoom=17&lon=12.4033&lat=41.869965
Osservatorio Astronomico di Trieste,A82,13.8744,45.45086,45.643234,424.95306,http://www.openstreetmap.org?zoom=17&lon=13.8744&lat=45.643234
Jakokoski Observatory,A83,29.9969,62.57042,62.727467,138.00574,http://www.openstreetmap.org?zoom=17&lon=29.9969&lat=62.727467
TUBITAK National Observatory,A84,30.3333,36.640873,36.825268,2538.612,http://www.openstreetmap.org?zoom=17&lon=30.3333&lat=36.825268
"Odessa Astronomical Observatory, Kryzhanovka",A85,30.8065,46.368263,46.560436,40.177048,http://www.openstreetmap.org?zoom=17&lon=30.8065&lat=46.560436
Albigneux,A86,4.3547,45.345333,45.53772,574.6964,http://www.openstreetmap.org?zoom=17&lon=4.3547&lat=45.53772
Rimbach,A87,8.7662,49.413837,49.603874,194.6957,http://www.openstreetmap.org?zoom=17&lon=8.7662&lat=49.603874
Bolzaneto,A88,8.90133,44.264423,44.456795,66.245415,http://www.openstreetmap.org?zoom=17&lon=8.90133&lat=44.456795
"Sterni Observatory, Kempten",A89,10.3308,47.517017,47.708622,691.1362,http://www.openstreetmap.org?zoom=17&lon=10.3308&lat=47.708622
"Sant Gervasi Observatory, Barcelona",A90,2.1431,41.21097,41.401794,77.79326,http://www.openstreetmap.org?zoom=17&lon=2.1431&lat=41.401794
Hankasalmi Observatory,A91,26.5997,62.095592,62.254456,122.313545,http://www.openstreetmap.org?zoom=17&lon=26.5997&lat=62.254456
"Urseanu Observatory, Bucharest",A92,26.0927,44.25614,44.448513,47.975525,http://www.openstreetmap.org?zoom=17&lon=26.0927&lat=44.448513
Lucca,A93,10.4189,43.666042,43.858288,24.779976,http://www.openstreetmap.org?zoom=17&lon=10.4189&lat=43.858288
Cormons,A94,13.4577,45.765022,45.95736,100.793915,http://www.openstreetmap.org?zoom=17&lon=13.4577&lat=45.95736
"Taurus Hill Observatory, Varkaus",A95,28.3892,62.156754,62.315384,157.17046,http://www.openstreetmap.org?zoom=17&lon=28.3892&lat=62.315384
Klosterneuburg,A96,16.2867,48.10524,48.296455,371.291,http://www.openstreetmap.org?zoom=17&lon=16.2867&lat=48.296455
Stammersdorf,A97,16.4219,48.11143,48.302647,185.10059,http://www.openstreetmap.org?zoom=17&lon=16.4219&lat=48.302647
"Observatory Mazzarot-1, Baran'",A98,30.2092,54.30893,54.49108,195.02638,http://www.openstreetmap.org?zoom=17&lon=30.2092&lat=54.49108
Osservatorio del Monte Baldo,A99,10.8589,45.505177,45.69752,1217.216,http://www.openstreetmap.org?zoom=17&lon=10.8589&lat=45.69752
Savigny-le-Temple,B00,2.5767,48.38434,48.57534,64.586426,http://www.openstreetmap.org?zoom=17&lon=2.5767&lat=48.57534
"Taunus Observatory, Frankfurt",B01,8.4464,50.032223,50.22155,804.1934,http://www.openstreetmap.org?zoom=17&lon=8.4464&lat=50.22155
Kielce,B02,20.6566,50.692497,50.881,321.96396,http://www.openstreetmap.org?zoom=17&lon=20.6566&lat=50.881
"Alter Satzberg, Vienna",B03,16.2698,48.02597,48.217243,366.9554,http://www.openstreetmap.org?zoom=17&lon=16.2698&lat=48.217243
"OAVdA, Saint-Barthelemy",B04,7.47851,45.59737,45.78969,1652.4034,http://www.openstreetmap.org?zoom=17&lon=7.47851&lat=45.78969
"Ka-Dar Observatory, Barybino",B05,37.8831,55.067253,55.247704,200.30928,http://www.openstreetmap.org?zoom=17&lon=37.8831&lat=55.247704
Montseny Astronomical Observatory,B06,2.53372,41.530434,41.72152,194.26497,http://www.openstreetmap.org?zoom=17&lon=2.53372&lat=41.72152
